Graph,Component,Freq,Freq_Host,Layer,Metric,Time,Power
InceptionResnetV2,L,max,max,45,task,22.2128,3671.192313500453
InceptionResnetV2,L,max,max,46,task,22.2464,3672.18358233907
InceptionResnetV2,L,max,max,47,task,21.7323,3649.644379509379
InceptionResnetV2,L,max,max,48,task,32.1751,3920.333130856847
InceptionResnetV2,L,max,max,49,task,2.5677,2614.000819000819
InceptionResnetV2,L,max,max,49,out,3.54545,
Google,B,max,max,0,in,11.8103,3203.662583059642
Google,B,max,max,0,task,17.2141,6251.486493304676
Google,B,max,max,1,task,19.7436,6053.045349902934
Google,B,max,max,2,task,9.3846,5427.937340437342
Google,B,max,max,3,task,17.71,6261.896077407442
Google,B,max,max,4,task,5.8527,4965.752525252526
Google,B,max,max,5,task,6.552,5143.287878787879
Google,B,max,max,6,task,6.8437,5118.932232775516
Google,B,max,max,7,task,7.397,5170.143578643579
Google,B,max,max,8,task,10.146,5770.809283309283
Google,B,max,max,9,task,5.4181,4128.085137085137
Google,B,max,max,10,task,8.2392,4549.322055137845
Google,B,max,max,10,out,2.09082,
