Graph,Component,Freq,Freq_Host,Layer,Metric,Time,Power
InceptionResnetV2,G,max,max,46,task,14.2314,3578.771237091811
InceptionResnetV2,G,max,max,47,task,13.99,3519.812366085093
InceptionResnetV2,G,max,max,48,task,28.452,3856.7253107516267
InceptionResnetV2,G,max,max,49,task,1.8285,2365.281385281385
InceptionResnetV2,G,max,max,49,out,2.38307,
InceptionResnetV2,L,max,max,0,in,53.4356,2601.2055217034126
InceptionResnetV2,L,max,max,0,task,12.5437,3287.133838383839
InceptionResnetV2,L,max,max,1,task,44.4794,3165.3309843428715
InceptionResnetV2,L,max,max,2,task,93.257,3186.2498712444876
InceptionResnetV2,L,max,max,3,task,7.2011,3142.181818181818
InceptionResnetV2,L,max,max,4,task,78.7897,3320.8654381648284
InceptionResnetV2,L,max,max,5,task,58.8292,3381.9654712434117
InceptionResnetV2,L,max,max,6,task,30.6931,3298.099628458866
InceptionResnetV2,L,max,max,7,task,30.7631,3295.3247938115974
InceptionResnetV2,L,max,max,8,task,30.8289,3336.927384443514
InceptionResnetV2,L,max,max,9,task,30.7796,3317.9955398137217
InceptionResnetV2,L,max,max,10,task,30.7882,3324.7351436442336
InceptionResnetV2,L,max,max,11,task,30.7728,3313.946018627837
InceptionResnetV2,L,max,max,12,task,30.8076,3324.1496320557903
InceptionResnetV2,L,max,max,13,task,30.7676,3322.9452167252753
InceptionResnetV2,L,max,max,14,task,30.7861,3320.2185660543432
InceptionResnetV2,L,max,max,15,task,30.8357,3331.0095106913286
InceptionResnetV2,L,max,max,16,task,154.2907,3787.4932566818566
InceptionResnetV2,L,max,max,17,task,52.0601,3689.3042285071037
InceptionResnetV2,L,max,max,18,task,50.0328,3737.108109287616
InceptionResnetV2,L,max,max,19,task,50.0411,3750.527477998594
InceptionResnetV2,L,max,max,20,task,50.1469,3745.5983575417513
InceptionResnetV2,L,max,max,21,task,50.1069,3761.774629082627
InceptionResnetV2,L,max,max,22,task,51.837,3701.074640842443
InceptionResnetV2,L,max,max,23,task,51.5889,3712.589275611651
InceptionResnetV2,L,max,max,24,task,52.5014,3694.414934175964
InceptionResnetV2,L,max,max,25,task,51.9171,3717.8226875502414
InceptionResnetV2,L,max,max,26,task,52.2447,3702.4664855363385
InceptionResnetV2,L,max,max,27,task,51.5967,3711.0639847996135
InceptionResnetV2,L,max,max,28,task,50.0116,3745.0483975505094
InceptionResnetV2,L,max,max,29,task,50.0427,3766.0209734837613
InceptionResnetV2,L,max,max,30,task,50.0956,3758.807306943351
InceptionResnetV2,L,max,max,31,task,52.2251,3721.5744839022145
InceptionResnetV2,L,max,max,32,task,51.4721,3722.1193937146672
InceptionResnetV2,L,max,max,33,task,50.726,3748.851009187203
InceptionResnetV2,L,max,max,34,task,50.09,3746.7899636619904
